Call_Id,Call_Arrival_Time,Skill_ID,Agent_ID,Agent,Date,Time,Answered_YN,Answered_Time,Call_Departure_Time,Resolved,Speed_of_Answer_Seconds,AvgTalkDuration,Satisfaction_Rating
ID01118,01/26/2024 14:49,Sales,Agent_B,B,01/26/2024,14:49:12,Y,01/26/2024 14:49,01/26/2024 14:53,Y,4,4:01,3
ID01119,01/24/2024 10:33,Billing,Agent_C,C,01/24/2024,10:33:34,Y,01/24/2024 10:34,01/24/2024 10:34,Y,27,0:54,2
ID01120,1/11/2024 10:01,Sales,Agent_E,E,1/11/2024,10:01:01,Y,1/11/2024 10:01,1/11/2024 10:05,Y,9,3:53,4
ID01121,01/24/2024 14:32,New_Accounts,Agent_F,F,01/24/2024,14:32:07,Y,01/24/2024 14:32,01/24/2024 14:34,Y,22,1:47,3
ID01122,1/4/2024 8:48,New_Accounts,Agent_H,H,1/4/2024,8:48:41,Y,1/4/2024 8:48,1/4/2024 8:50,Y,3,1:25,3
ID01123,01/15/2024 13:15,New_Accounts,Agent_D,D,01/15/2024,13:15:51,Y,01/15/2024 13:16,01/15/2024 13:18,Y,28,2:20,3
ID01124,01/26/2024 17:43,Billing,Agent_D,D,01/26/2024,17:43:08,Y,01/26/2024 17:43,01/26/2024 17:48,Y,13,4:51,2
ID01125,1/7/2024 13:29,Billing,Agent_H,H,1/7/2024,13:29:06,Y,1/7/2024 13:29,1/7/2024 13:31,Y,6,2:14,3
ID01126,1/2/2024 14:56,Sales,Agent_G,G,1/2/2024,14:56:08,Y,1/2/2024 14:56,1/2/2024 14:58,Y,9,2:15,3
ID01127,01/13/2024 17:35,Retention,Agent_E,E,01/13/2024,17:35:33,Y,01/13/2024 17:35,01/13/2024 17:38,Y,13,3:02,3
ID01128,01/15/2024 15:46,Sales,Agent_C,C,01/15/2024,15:46:26,Y,01/15/2024 15:47,01/15/2024 15:50,Y,34,3:01,3
ID01129,01/15/2024 10:45,Retention,Agent_B,B,01/15/2024,10:45:32,Y,01/15/2024 10:45,01/15/2024 10:49,Y,19,3:31,2
ID01130,1/2/2024 10:35,Sales,Agent_B,B,1/2/2024,10:35:23,Y,1/2/2024 10:35,1/2/2024 10:40,Y,20,5:07,3
ID01131,1/4/2024 13:36,Sales,Agent_B,B,1/4/2024,13:36:18,Y,1/4/2024 13:36,1/4/2024 13:38,Y,11,2:08,3
ID01132,1/12/2024 12:18,Billing,Agent_D,D,1/12/2024,12:18:31,Y,1/12/2024 12:18,1/12/2024 12:22,Y,6,3:25,3
ID01133,1/2/2024 12:56,Retention,Agent_H,H,1/2/2024,12:56:18,Y,1/2/2024 12:57,1/2/2024 12:59,Y,48,2:14,2
ID01134,1/3/2024 8:26,Customer_Service,Agent_F,F,1/3/2024,8:26:30,N,,,N,,,
ID01135,01/26/2024 14:30,New_Accounts,Agent_C,C,01/26/2024,14:30:53,Y,01/26/2024 14:31,01/26/2024 14:34,Y,22,3:17,3
ID01136,01/15/2024 15:42,Customer_Service,Agent_D,D,01/15/2024,15:42:28,Y,01/15/2024 15:42,01/15/2024 15:44,Y,3,1:45,3
ID01137,01/20/2024 14:24,Sales,Agent_F,F,01/20/2024,14:24:14,Y,01/20/2024 14:24,01/20/2024 14:26,N,13,2:09,3
ID01138,01/29/2024 15:47,Customer_Service,Agent_C,C,01/29/2024,15:47:17,Y,01/29/2024 15:47,01/29/2024 15:52,Y,29,4:49,3
ID01139,01/26/2024 12:35,Sales,Agent_A,A,01/26/2024,12:35:41,Y,01/26/2024 12:35,01/26/2024 12:41,Y,15,5:46,3
ID01140,01/19/2024 08:36,Technical_Support,Agent_H,H,01/19/2024,8:36:33,Y,01/19/2024 08:36,01/19/2024 08:40,Y,10,3:38,3
ID01141,01/22/2024 16:11,Sales,Agent_B,B,01/22/2024,16:11:01,Y,01/22/2024 16:11,01/22/2024 16:13,Y,14,2:03,3
ID01142,01/29/2024 17:28,Sales,Agent_F,F,01/29/2024,17:28:05,Y,01/29/2024 17:28,01/29/2024 17:29,Y,12,1:03,3
ID01143,01/28/2024 08:21,Customer_Service,Agent_A,A,01/28/2024,8:21:27,N,,,N,,,
ID01144,1/11/2024 14:16,Retention,Agent_B,B,1/11/2024,14:16:05,Y,1/11/2024 14:16,1/11/2024 14:16,Y,3,0:36,3
ID01145,1/6/2024 12:49,Sales,Agent_G,G,1/6/2024,12:49:05,Y,1/6/2024 12:49,1/6/2024 12:52,Y,24,2:49,3
ID01146,01/31/2024 13:11,Billing,Agent_E,E,01/31/2024,13:11:01,Y,01/31/2024 13:11,01/31/2024 13:13,Y,36,1:53,3
ID01147,01/14/2024 13:16,Customer_Service,Agent_B,B,01/14/2024,13:16:24,Y,01/14/2024 13:16,01/14/2024 13:20,Y,9,3:51,3
ID01148,01/20/2024 17:15,Sales,Agent_G,G,01/20/2024,17:15:31,N,,,N,,,
ID01149,1/9/2024 8:20,Technical_Support,Agent_B,B,1/9/2024,8:20:29,Y,1/9/2024 8:20,1/9/2024 8:22,Y,5,2:23,2
ID01150,1/8/2024 8:17,Billing,Agent_B,B,1/8/2024,8:17:35,Y,1/8/2024 8:17,1/8/2024 8:19,Y,4,2:02,3
ID01151,01/26/2024 10:19,Sales,Agent_A,A,01/26/2024,10:19:36,Y,01/26/2024 10:20,01/26/2024 10:23,Y,29,3:24,3
ID01152,01/26/2024 10:23,Customer_Service,Agent_D,D,01/26/2024,10:23:34,Y,01/26/2024 10:23,01/26/2024 10:25,Y,9,1:23,3
ID01153,01/30/2024 16:28,Customer_Service,Agent_F,F,01/30/2024,16:28:02,N,,,N,,,
ID01154,01/20/2024 12:41,Retention,Agent_H,H,01/20/2024,12:41:10,Y,01/20/2024 12:41,01/20/2024 12:44,Y,28,3:13,2
ID01155,01/22/2024 14:22,Sales,Agent_E,E,01/22/2024,14:22:53,Y,01/22/2024 14:23,01/22/2024 14:24,Y,49,1:14,3
ID01156,01/19/2024 09:19,Customer_Service,Agent_A,A,01/19/2024,9:19:05,Y,01/19/2024 09:19,01/19/2024 09:21,Y,13,2:36,3
ID01157,1/9/2024 14:13,Billing,Agent_F,F,1/9/2024,14:13:39,N,,,N,,,
ID01158,01/31/2024 13:40,Technical_Support,Agent_H,H,01/31/2024,13:40:16,Y,01/31/2024 13:40,01/31/2024 13:42,Y,32,1:49,3
ID01159,1/11/2024 13:13,Billing,Agent_F,F,1/11/2024,13:13:29,Y,1/11/2024 13:13,1/11/2024 13:17,Y,10,3:23,3
ID01160,01/21/2024 08:38,Billing,Agent_C,C,01/21/2024,8:38:30,Y,01/21/2024 08:38,01/21/2024 08:39,Y,0,1:03,3
ID01161,01/29/2024 15:48,New_Accounts,Agent_A,A,01/29/2024,15:48:25,Y,01/29/2024 15:48,01/29/2024 15:51,N,1,2:44,4
ID01162,01/27/2024 15:43,Retention,Agent_H,H,01/27/2024,15:43:07,Y,01/27/2024 15:43,01/27/2024 15:47,Y,4,4:34,3
ID01163,1/6/2024 8:07,Technical_Support,Agent_C,C,1/6/2024,8:07:29,Y,1/6/2024 8:07,1/6/2024 8:09,Y,5,1:46,3
ID01164,1/1/2024 12:43,Technical_Support,Agent_D,D,1/1/2024,12:43:58,Y,1/1/2024 12:44,1/1/2024 12:46,Y,46,2:03,3
ID01165,1/10/2024 11:14,Billing,Agent_A,A,1/10/2024,11:14:31,Y,1/10/2024 11:14,1/10/2024 11:16,N,17,1:45,2
ID01166,01/23/2024 17:13,Sales,Agent_G,G,01/23/2024,17:13:00,Y,01/23/2024 17:13,01/23/2024 17:14,Y,8,1:34,4
ID01167,01/17/2024 15:10,Retention,Agent_E,E,01/17/2024,15:10:35,Y,01/17/2024 15:11,01/17/2024 15:13,Y,30,2:02,3
ID01168,1/3/2024 10:16,Billing,Agent_D,D,1/3/2024,10:16:59,N,,,N,,,
ID01169,01/24/2024 12:12,Billing,Agent_F,F,01/24/2024,12:12:54,Y,01/24/2024 12:12,01/24/2024 12:13,N,5,0:53,3
ID01170,1/1/2024 14:41,Customer_Service,Agent_A,A,1/1/2024,14:41:43,N,,,N,,,
ID01171,1/11/2024 14:54,Billing,Agent_H,H,1/11/2024,14:54:26,Y,1/11/2024 14:54,1/11/2024 14:57,Y,9,2:41,2
ID01172,1/2/2024 11:03,Customer_Service,Agent_H,H,1/2/2024,11:03:17,Y,1/2/2024 11:03,1/2/2024 11:05,Y,13,1:44,3
ID01173,1/11/2024 9:56,Technical_Support,Agent_D,D,1/11/2024,9:56:36,N,,,N,,,
ID01174,01/14/2024 09:58,Sales,Agent_E,E,01/14/2024,9:58:15,Y,01/14/2024 09:58,01/14/2024 10:00,Y,39,1:17,3
ID01175,1/4/2024 8:30,Customer_Service,Agent_F,F,1/4/2024,8:30:27,Y,1/4/2024 8:31,1/4/2024 8:37,Y,49,6:25,3
ID01176,01/16/2024 11:21,Technical_Support,Agent_F,F,01/16/2024,11:21:53,Y,01/16/2024 11:21,01/16/2024 11:23,Y,3,1:56,3
ID01177,1/3/2024 17:39,Sales,Agent_H,H,1/3/2024,17:39:28,Y,1/3/2024 17:39,1/3/2024 17:43,Y,14,3:51,3
ID01178,1/2/2024 8:24,Billing,Agent_B,B,1/2/2024,8:24:20,Y,1/2/2024 8:24,1/2/2024 8:27,Y,4,2:37,3
ID01179,01/26/2024 15:03,Sales,Agent_G,G,01/26/2024,15:03:19,Y,01/26/2024 15:03,01/26/2024 15:07,Y,9,4:04,3
ID01180,01/18/2024 08:18,New_Accounts,Agent_A,A,01/18/2024,8:18:54,Y,01/18/2024 08:19,01/18/2024 08:22,Y,27,3:08,3
ID01181,01/28/2024 17:50,Technical_Support,Agent_H,H,01/28/2024,17:50:42,Y,01/28/2024 17:50,01/28/2024 17:53,Y,12,2:06,2
ID01182,01/29/2024 17:39,Technical_Support,Agent_B,B,01/29/2024,17:39:06,Y,01/29/2024 17:39,01/29/2024 17:46,Y,19,7:07,3
ID01183,1/7/2024 9:06,New_Accounts,Agent_A,A,1/7/2024,9:06:00,Y,1/7/2024 9:06,1/7/2024 9:08,N,36,1:39,4
ID01184,01/29/2024 17:08,Customer_Service,Agent_D,D,01/29/2024,17:08:40,Y,01/29/2024 17:09,01/29/2024 17:11,Y,45,1:36,3
ID01185,01/15/2024 10:15,Technical_Support,Agent_A,A,01/15/2024,10:15:08,Y,01/15/2024 10:15,01/15/2024 10:17,Y,22,2:14,3
ID01186,01/17/2024 13:19,Customer_Service,Agent_C,C,01/17/2024,13:19:37,Y,01/17/2024 13:20,01/17/2024 13:22,Y,23,2:19,3
ID01187,1/11/2024 12:23,Retention,Agent_E,E,1/11/2024,12:23:00,Y,1/11/2024 12:23,1/11/2024 12:25,Y,5,2:05,3
ID01188,01/27/2024 16:54,Retention,Agent_E,E,01/27/2024,16:54:03,N,,,N,,,
ID01189,01/21/2024 11:50,Sales,Agent_G,G,01/21/2024,11:50:04,Y,01/21/2024 11:50,01/21/2024 11:53,N,51,2:18,3
ID01190,01/20/2024 13:54,Sales,Agent_E,E,01/20/2024,13:54:37,Y,01/20/2024 13:54,01/20/2024 13:55,Y,7,1:09,4
ID01191,1/6/2024 9:29,Sales,Agent_A,A,1/6/2024,9:29:56,Y,1/6/2024 9:30,1/6/2024 9:33,N,11,3:47,3
ID01192,01/21/2024 11:44,New_Accounts,Agent_D,D,01/21/2024,11:44:14,Y,01/21/2024 11:44,01/21/2024 11:46,Y,21,1:58,3
ID01193,01/31/2024 13:51,Customer_Service,Agent_F,F,01/31/2024,13:51:47,Y,01/31/2024 13:52,01/31/2024 13:57,N,29,5:29,3
ID01194,1/12/2024 8:04,Retention,Agent_B,B,1/12/2024,8:04:22,Y,1/12/2024 8:04,1/12/2024 8:08,Y,12,3:39,2
ID01195,01/21/2024 17:58,Technical_Support,Agent_B,B,01/21/2024,17:58:48,Y,01/21/2024 17:59,01/21/2024 18:05,Y,12,6:44,2
ID01196,1/8/2024 12:46,New_Accounts,Agent_D,D,1/8/2024,12:46:11,Y,1/8/2024 12:46,1/8/2024 12:48,Y,3,2:12,3
ID01197,01/27/2024 12:58,New_Accounts,Agent_D,D,01/27/2024,12:58:06,Y,01/27/2024 12:58,01/27/2024 13:01,Y,30,3:05,3
ID01198,1/4/2024 13:59,Customer_Service,Agent_C,C,1/4/2024,13:59:13,Y,1/4/2024 13:59,1/4/2024 14:01,Y,3,2:40,3
ID01199,1/6/2024 16:51,Retention,Agent_B,B,1/6/2024,16:51:39,Y,1/6/2024 16:52,1/6/2024 16:54,N,27,2:43,2
ID01200,1/5/2024 11:12,Technical_Support,Agent_F,F,1/5/2024,11:12:34,Y,1/5/2024 11:13,1/5/2024 11:14,Y,39,1:15,3
ID01201,01/21/2024 11:58,Retention,Agent_D,D,01/21/2024,11:58:02,N,,,N,,,
ID01202,1/10/2024 10:20,Retention,Agent_G,G,1/10/2024,10:20:15,N,,,N,,,
ID01203,01/28/2024 16:37,Customer_Service,Agent_A,A,01/28/2024,16:37:56,Y,01/28/2024 16:38,01/28/2024 16:39,Y,17,1:13,3
ID01204,01/20/2024 09:10,Customer_Service,Agent_D,D,01/20/2024,9:10:32,Y,01/20/2024 09:10,01/20/2024 09:13,Y,8,2:20,3
ID01205,1/11/2024 13:33,Customer_Service,Agent_F,F,1/11/2024,13:33:44,Y,1/11/2024 13:33,1/11/2024 13:36,Y,5,2:43,3
ID01206,01/21/2024 17:41,Retention,Agent_E,E,01/21/2024,17:41:02,Y,01/21/2024 17:41,01/21/2024 17:43,Y,18,1:52,3
ID01207,1/7/2024 12:27,Billing,Agent_D,D,1/7/2024,12:27:56,N,,,N,,,
ID01208,1/12/2024 12:35,Retention,Agent_B,B,1/12/2024,12:35:05,Y,1/12/2024 12:35,1/12/2024 12:39,Y,15,3:47,3
ID01209,1/8/2024 17:02,Customer_Service,Agent_D,D,1/8/2024,17:02:29,Y,1/8/2024 17:02,1/8/2024 17:07,Y,10,4:35,3
ID01210,01/14/2024 13:51,Technical_Support,Agent_H,H,01/14/2024,13:51:31,Y,01/14/2024 13:51,01/14/2024 13:53,Y,17,1:18,3
ID01211,1/9/2024 9:22,Sales,Agent_A,A,1/9/2024,9:22:57,Y,1/9/2024 9:23,1/9/2024 9:26,N,22,3:28,3
ID01212,1/4/2024 9:04,Technical_Support,Agent_C,C,1/4/2024,9:04:23,Y,1/4/2024 9:04,1/4/2024 9:11,Y,11,6:35,2
ID01213,1/9/2024 12:47,Technical_Support,Agent_E,E,1/9/2024,12:47:52,Y,1/9/2024 12:47,1/9/2024 12:50,Y,5,2:53,3
ID01214,1/5/2024 16:58,Sales,Agent_E,E,1/5/2024,16:58:16,Y,1/5/2024 16:58,1/5/2024 17:01,Y,33,2:22,4
ID01215,01/13/2024 14:52,Technical_Support,Agent_A,A,01/13/2024,14:52:37,Y,01/13/2024 14:53,01/13/2024 14:56,Y,42,3:15,3
ID01216,01/25/2024 10:55,Technical_Support,Agent_C,C,01/25/2024,10:55:25,Y,01/25/2024 10:55,01/25/2024 10:57,Y,21,2:05,3
ID01217,01/26/2024 16:48,Technical_Support,Agent_H,H,01/26/2024,16:48:29,Y,01/26/2024 16:48,01/26/2024 16:49,Y,16,1:07,3
ID01218,01/28/2024 11:27,Customer_Service,Agent_G,G,01/28/2024,11:27:49,Y,01/28/2024 11:27,01/28/2024 11:29,Y,6,1:54,3
ID01219,01/18/2024 08:23,Sales,Agent_B,B,01/18/2024,8:23:08,Y,01/18/2024 08:23,01/18/2024 08:27,Y,17,3:36,3
ID01220,01/16/2024 13:21,Technical_Support,Agent_H,H,01/16/2024,13:21:14,Y,01/16/2024 13:21,01/16/2024 13:24,Y,12,3:00,2
ID01221,1/10/2024 13:37,New_Accounts,Agent_A,A,1/10/2024,13:37:01,N,,,N,,,
ID01222,1/5/2024 13:36,Sales,Agent_G,G,1/5/2024,13:36:40,N,,,N,,,
ID01223,1/7/2024 14:04,Customer_Service,Agent_F,F,1/7/2024,14:04:34,Y,1/7/2024 14:05,1/7/2024 14:06,Y,27,1:31,3
ID01224,01/15/2024 12:05,Retention,Agent_E,E,01/15/2024,12:05:10,Y,01/15/2024 12:05,01/15/2024 12:06,Y,12,1:07,3
ID01225,01/16/2024 08:11,Customer_Service,Agent_F,F,01/16/2024,8:11:12,Y,01/16/2024 08:11,01/16/2024 08:19,Y,23,7:46,3
ID01226,01/22/2024 16:04,Technical_Support,Agent_B,B,01/22/2024,16:04:29,Y,01/22/2024 16:05,01/22/2024 16:06,N,56,0:47,2
ID01227,01/14/2024 14:10,Retention,Agent_H,H,01/14/2024,14:10:07,Y,01/14/2024 14:10,01/14/2024 14:12,Y,13,2:29,3
ID01228,01/31/2024 11:08,Retention,Agent_H,H,01/31/2024,11:08:55,Y,01/31/2024 11:09,01/31/2024 11:12,Y,9,3:10,3
ID01229,1/6/2024 17:36,Technical_Support,Agent_H,H,1/6/2024,17:36:19,Y,1/6/2024 17:36,1/6/2024 17:39,Y,36,2:53,3
ID01230,1/5/2024 15:04,Customer_Service,Agent_C,C,1/5/2024,15:04:52,Y,1/5/2024 15:05,1/5/2024 15:09,N,13,4:54,3
ID01231,01/29/2024 15:29,Technical_Support,Agent_B,B,01/29/2024,15:29:29,Y,01/29/2024 15:29,01/29/2024 15:33,N,0,3:56,2
ID01232,01/15/2024 13:44,Retention,Agent_E,E,01/15/2024,13:44:53,Y,01/15/2024 13:45,01/15/2024 13:46,N,13,1:13,4
ID01233,01/28/2024 10:26,Retention,Agent_H,H,01/28/2024,10:26:15,Y,01/28/2024 10:26,01/28/2024 10:27,N,10,0:45,3
ID01234,1/6/2024 17:06,Customer_Service,Agent_A,A,1/6/2024,17:06:25,Y,1/6/2024 17:07,1/6/2024 17:08,N,41,1:14,3
ID01235,1/9/2024 16:18,New_Accounts,Agent_D,D,1/9/2024,16:18:42,N,,,N,,,
ID01236,01/14/2024 16:07,Technical_Support,Agent_B,B,01/14/2024,16:07:23,Y,01/14/2024 16:07,01/14/2024 16:08,Y,2,1:08,2
ID01237,01/14/2024 15:10,Technical_Support,Agent_B,B,01/14/2024,15:10:16,Y,01/14/2024 15:11,01/14/2024 15:13,Y,54,2:34,3
ID01238,01/23/2024 15:24,Customer_Service,Agent_D,D,01/23/2024,15:24:21,Y,01/23/2024 15:24,01/23/2024 15:28,Y,7,3:49,3
ID01239,1/4/2024 10:20,Customer_Service,Agent_H,H,1/4/2024,10:20:42,Y,1/4/2024 10:20,1/4/2024 10:25,Y,0,4:51,3
ID01240,01/22/2024 11:45,Customer_Service,Agent_D,D,01/22/2024,11:45:28,Y,01/22/2024 11:45,01/22/2024 11:47,Y,4,2:23,3
ID01241,1/1/2024 17:06,Customer_Service,Agent_F,F,1/1/2024,17:06:11,Y,1/1/2024 17:06,1/1/2024 17:09,Y,19,3:15,3
ID01242,1/1/2024 12:09,Sales,Agent_B,B,1/1/2024,12:09:28,Y,1/1/2024 12:09,1/1/2024 12:14,N,4,5:12,3
ID01243,01/18/2024 11:28,Sales,Agent_A,A,01/18/2024,11:28:44,Y,01/18/2024 11:28,01/18/2024 11:29,Y,5,0:46,3
ID01244,1/2/2024 17:00,Billing,Agent_D,D,1/2/2024,17:00:03,N,,,N,,,
ID01245,1/12/2024 11:12,Retention,Agent_B,B,1/12/2024,11:12:05,N,,,N,,,
ID01246,1/11/2024 11:43,Technical_Support,Agent_B,B,1/11/2024,11:43:42,Y,1/11/2024 11:43,1/11/2024 11:45,N,4,1:57,3
ID01247,1/6/2024 10:02,Customer_Service,Agent_D,D,1/6/2024,10:02:26,Y,1/6/2024 10:02,1/6/2024 10:07,Y,13,4:53,3
ID01248,01/20/2024 11:59,Technical_Support,Agent_H,H,01/20/2024,11:59:34,Y,01/20/2024 12:00,01/20/2024 12:02,Y,33,1:53,2
ID01249,1/12/2024 13:11,Technical_Support,Agent_F,F,1/12/2024,13:11:00,Y,1/12/2024 13:11,1/12/2024 13:11,Y,21,0:33,2
ID01250,1/8/2024 9:42,Technical_Support,Agent_F,F,1/8/2024,9:42:52,Y,1/8/2024 9:43,1/8/2024 9:45,N,15,2:50,3
ID01251,01/14/2024 12:49,Sales,Agent_A,A,01/14/2024,12:49:38,Y,01/14/2024 12:49,01/14/2024 12:50,Y,3,1:18,3
ID01252,01/30/2024 17:10,New_Accounts,Agent_F,F,01/30/2024,17:10:16,N,,,N,,,
ID01253,01/23/2024 14:43,Technical_Support,Agent_C,C,01/23/2024,14:43:59,Y,01/23/2024 14:44,01/23/2024 14:48,Y,23,3:51,3
ID01254,01/29/2024 13:54,Customer_Service,Agent_D,D,01/29/2024,13:54:42,Y,01/29/2024 13:55,01/29/2024 13:58,N,26,2:56,3
ID01255,01/15/2024 14:32,Customer_Service,Agent_A,A,01/15/2024,14:32:40,Y,01/15/2024 14:33,01/15/2024 14:35,Y,22,2:50,3
ID01256,01/29/2024 09:19,New_Accounts,Agent_D,D,01/29/2024,9:19:15,Y,01/29/2024 09:19,01/29/2024 09:20,Y,38,0:49,3
ID01257,1/12/2024 15:18,Sales,Agent_B,B,1/12/2024,15:18:12,Y,1/12/2024 15:18,1/12/2024 15:21,Y,28,2:40,3
ID01258,01/24/2024 17:28,New_Accounts,Agent_C,C,01/24/2024,17:28:47,Y,01/24/2024 17:28,01/24/2024 17:34,Y,10,5:03,3
ID01259,01/25/2024 08:33,Sales,Agent_E,E,01/25/2024,8:33:50,Y,01/25/2024 08:34,01/25/2024 08:35,Y,16,1:39,4
ID01260,01/24/2024 13:21,New_Accounts,Agent_A,A,01/24/2024,13:21:15,N,,,N,,,
ID01261,01/22/2024 11:51,Retention,Agent_E,E,01/22/2024,11:51:43,Y,01/22/2024 11:52,01/22/2024 11:53,Y,50,1:22,3
ID01262,1/11/2024 10:28,Technical_Support,Agent_H,H,1/11/2024,10:28:40,Y,1/11/2024 10:28,1/11/2024 10:32,Y,14,3:46,3
ID01263,01/21/2024 10:13,Sales,Agent_B,B,01/21/2024,10:13:08,Y,01/21/2024 10:13,01/21/2024 10:20,Y,16,6:50,3
ID01264,01/24/2024 15:19,Technical_Support,Agent_D,D,01/24/2024,15:19:10,Y,01/24/2024 15:19,01/24/2024 15:22,Y,12,3:10,2
ID01265,1/10/2024 12:36,Retention,Agent_D,D,1/10/2024,12:36:28,Y,1/10/2024 12:37,1/10/2024 12:42,Y,33,5:10,3
ID01266,1/3/2024 13:25,New_Accounts,Agent_G,G,1/3/2024,13:25:24,Y,1/3/2024 13:25,1/3/2024 13:28,Y,6,2:56,4
ID01267,01/14/2024 10:52,Customer_Service,Agent_F,F,01/14/2024,10:52:50,Y,01/14/2024 10:53,01/14/2024 10:57,Y,23,4:05,3
ID01268,01/30/2024 12:38,Sales,Agent_B,B,01/30/2024,12:38:34,Y,01/30/2024 12:38,01/30/2024 12:40,Y,5,2:13,3
ID01269,01/15/2024 12:24,Customer_Service,Agent_A,A,01/15/2024,12:24:35,Y,01/15/2024 12:24,01/15/2024 12:29,Y,3,5:00,3
ID01270,1/7/2024 10:58,Technical_Support,Agent_F,F,1/7/2024,10:58:12,Y,1/7/2024 10:58,1/7/2024 11:03,N,10,4:53,3
ID01271,01/31/2024 14:47,Sales,Agent_E,E,01/31/2024,14:47:23,Y,01/31/2024 14:47,01/31/2024 14:54,Y,18,7:18,4
ID01272,01/14/2024 08:58,Billing,Agent_D,D,01/14/2024,8:58:07,Y,01/14/2024 08:58,01/14/2024 09:02,Y,14,4:34,3
ID01273,1/9/2024 13:32,Technical_Support,Agent_F,F,1/9/2024,13:32:45,Y,1/9/2024 13:32,1/9/2024 13:35,Y,13,2:35,3
ID01274,01/30/2024 14:47,Technical_Support,Agent_B,B,01/30/2024,14:47:15,N,,,N,,,
ID01275,1/12/2024 8:44,Customer_Service,Agent_D,D,1/12/2024,8:44:42,Y,1/12/2024 8:45,1/12/2024 8:46,N,24,1:27,3
ID01276,1/5/2024 12:15,Sales,Agent_B,B,1/5/2024,12:15:38,Y,1/5/2024 12:15,1/5/2024 12:19,Y,2,4:14,3
ID01277,01/21/2024 14:25,New_Accounts,Agent_A,A,01/21/2024,14:25:45,Y,01/21/2024 14:26,01/21/2024 14:28,Y,64,2:07,3
ID01278,01/14/2024 10:53,Customer_Service,Agent_D,D,01/14/2024,10:53:27,Y,01/14/2024 10:54,01/14/2024 10:59,Y,45,5:36,3
ID01279,01/29/2024 14:37,Customer_Service,Agent_B,B,01/29/2024,14:37:19,Y,01/29/2024 14:37,01/29/2024 14:43,Y,21,5:56,4
ID01280,01/26/2024 13:52,New_Accounts,Agent_D,D,01/26/2024,13:52:09,N,,,N,,,
ID01281,01/13/2024 12:00,Retention,Agent_A,A,01/13/2024,12:00:10,Y,01/13/2024 12:00,01/13/2024 12:09,Y,25,8:32,3
ID01282,01/14/2024 16:26,Sales,Agent_G,G,01/14/2024,16:26:41,Y,01/14/2024 16:27,01/14/2024 16:31,Y,28,4:15,3
ID01283,01/23/2024 10:12,Technical_Support,Agent_B,B,01/23/2024,10:12:31,Y,01/23/2024 10:12,01/23/2024 10:14,N,24,1:31,3
ID01284,1/6/2024 11:03,Customer_Service,Agent_C,C,1/6/2024,11:03:47,Y,1/6/2024 11:04,1/6/2024 11:09,N,28,5:21,3
ID01285,01/14/2024 15:40,Billing,Agent_D,D,01/14/2024,15:40:58,Y,01/14/2024 15:41,01/14/2024 15:42,Y,11,1:03,2
ID01286,1/4/2024 12:04,Sales,Agent_B,B,1/4/2024,12:04:21,Y,1/4/2024 12:04,1/4/2024 12:08,Y,14,4:08,3
ID01287,1/4/2024 8:03,Sales,Agent_A,A,1/4/2024,8:03:17,Y,1/4/2024 8:03,1/4/2024 8:07,Y,20,3:59,3
ID01288,1/2/2024 9:13,Technical_Support,Agent_G,G,1/2/2024,9:13:33,Y,1/2/2024 9:14,1/2/2024 9:17,N,27,3:03,3
ID01289,01/25/2024 12:59,Sales,Agent_E,E,01/25/2024,12:59:31,Y,01/25/2024 12:59,01/25/2024 13:01,Y,8,2:08,3
ID01290,01/22/2024 13:20,Sales,Agent_E,E,01/22/2024,13:20:52,Y,01/22/2024 13:20,01/22/2024 13:25,Y,7,4:48,3
ID01291,1/2/2024 13:55,Customer_Service,Agent_A,A,1/2/2024,13:55:21,Y,1/2/2024 13:55,1/2/2024 13:57,Y,22,1:30,3
ID01292,01/24/2024 10:01,Billing,Agent_F,F,01/24/2024,10:01:38,N,,,N,,,
ID01293,01/25/2024 11:23,Customer_Service,Agent_F,F,01/25/2024,11:23:28,Y,01/25/2024 11:23,01/25/2024 11:26,Y,8,3:01,3
ID01294,1/1/2024 13:01,Customer_Service,Agent_A,A,1/1/2024,13:01:40,N,,,N,,,
ID01295,01/24/2024 13:43,Customer_Service,Agent_F,F,01/24/2024,13:43:28,Y,01/24/2024 13:44,01/24/2024 13:46,Y,44,2:43,4
ID01296,1/3/2024 13:27,Customer_Service,Agent_H,H,1/3/2024,13:27:59,N,,,N,,,
ID01297,01/28/2024 09:46,Customer_Service,Agent_C,C,01/28/2024,9:46:24,Y,01/28/2024 09:46,01/28/2024 09:48,N,35,1:50,3
ID01298,01/29/2024 17:50,Billing,Agent_A,A,01/29/2024,17:50:54,Y,01/29/2024 17:51,01/29/2024 17:53,Y,16,2:38,3
ID01299,1/10/2024 16:55,Retention,Agent_H,H,1/10/2024,16:55:29,N,,,N,,,
ID01300,01/16/2024 16:15,Sales,Agent_A,A,01/16/2024,16:15:15,Y,01/16/2024 16:15,01/16/2024 16:24,N,40,8:08,4
ID01301,1/1/2024 10:59,Sales,Agent_G,G,1/1/2024,10:59:59,Y,1/1/2024 11:00,1/1/2024 11:02,Y,30,1:56,3
ID01302,1/9/2024 15:57,Sales,Agent_B,B,1/9/2024,15:57:42,N,,,N,,,
ID01303,01/21/2024 15:05,Sales,Agent_B,B,01/21/2024,15:05:50,N,,,N,,,
